"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"Olsenella",0.299599803664964,0.554828707101036,0.065674264869178,0.281178947144873,0.913532764177233,0.269522563838404,0.325945905879497,1.21805642279851
"Oribacterium",0.024505936878183,0.145150549201546,0.957089058398826,0.976075228436635,-0.0303079894210373,4.38845403727406e-06,1.68955480435051e-05,-0.202281156646336
"Ottowia",0.960551496377575,0.973190331856227,0.559867018586662,0.756311586511806,0.244691503885466,0.0647338609209002,0.108358854150202,0.0580113171922673
"Parascardovia",0.171077754871148,0.424935068550916,0.319642246537725,0.600774701891824,0.406917980765055,0.0787448223316477,0.126319819157018,0.403116257109615
"Parvimonas",0.664867281834744,0.815019603930453,0.877178283512238,0.912739565276248,-0.110706263729249,0.000102849655232995,0.000329975977205859,-0.420954890630365
"Peptidiphaga",0.290853785281214,0.554828707101036,0.504499025866092,0.734819010761836,-0.258916903402386,0.172998674000085,0.229670653413905,-0.823455035797277
"Peptostreptococcaceae_[G-1]",0.739976211187764,0.85908045528413,0.201731967313791,0.517778716105398,0.621382907569209,0.0167352708084092,0.0306813298154169,0.692605334516911
"Peptostreptococcaceae_[G-5]",0.485217149815984,0.679304009742377,0.0244856506044366,0.145656786713189,0.724294300826386,0.000274095621120352,0.000753762958080967,0.872106799004096
"Peptostreptococcaceae_[G-9]",0.289671373767121,0.554828707101036,0.281441522721626,0.587238330632306,0.38070153207127,0.010467717155882,0.0206670313077671,0.200681103193362
"Peptostreptococcus",0.0281708762726952,0.154939819499824,0.47310896807276,0.734819010761836,-0.412234309114089,0.108437042029321,0.160570235312649,-0.965677878940227
"Phocaeicola",0.948902890081678,0.973190331856227,0.493937917845089,0.734819010761836,-0.302734937764854,0.270916077614127,0.325945905879497,-0.858823142272041
"Porphyromonas",0.316227445047055,0.554828707101036,0.285483618633879,0.587238330632306,1.17032570228885,1.18065003995582e-07,5.68187831728739e-07,1.53540782958279
"Prevotella",0.357331411546981,0.58541529125782,0.00702301294145477,0.0772531423560024,1.99812072049307,0,0,2.78909381657496
"Pseudoleptotrichia",0.15652422377998,0.424935068550916,0.221760604475917,0.550824727246634,0.770308940233113,0.334958734556009,0.396797270166349,0.944745315092359
"Pseudomonas",0.303907412056266,0.554828707101036,0.449796240164996,0.72154813526468,-0.654944142152324,0.415643813466771,0.463834400535382,-1.36526807646617
"Pyramidobacter",0.417422940573432,0.62347317856657,0.516160381218046,0.73600646951462,0.300445942204351,0.353470455472195,0.412291532797016,0.213493051228687
"Rothia",0.302178988705685,0.554828707101036,0.0537345229961847,0.258597391919139,1.7020620334415,0,0,2.29460540675296
"Saccharibacteria_(TM7)_[G-1]",0.066039470124963,0.270593188649985,0.655089237307338,0.813578568913952,-0.325636162316944,2.76488459372004e-06,1.12050586166549e-05,-0.794708452964263
"Saccharibacteria_(TM7)_[G-3]",0.014051802005827,0.108198875444868,0.837122445707699,0.908283080730789,-0.13976767713028,0.0732724317980702,0.120042069115987,-0.453704601545331
"Scardovia",0.666834221397643,0.815019603930453,0.168606357061461,0.463667481919016,1.02967425805104,0.00373795339867233,0.0084653650499344,1.3181178512472
"Schaalia",0.820627130633199,0.87761512581606,0.0903256287001565,0.32115498505695,1.57037862531604,8.01314570253453e-12,5.60920199177417e-11,2.18671032480995
"Selenomonas",0.317044975486306,0.554828707101036,0.490676215019097,0.734819010761836,0.39521196799713,4.40895249229634e-05,0.000154313337230372,0.306865241166766
"Shuttleworthia",0.214515260519984,0.500535607879962,0.976075228436635,0.976075228436635,-0.0140423923263504,0.203013187054533,0.260533590053317,-0.361083647383317
"Slackia",0.993594914552745,0.993594914552745,0.384355217407108,0.657674483118829,0.339642511131384,0.898818518278345,0.898818518278345,0.203723488340813
"Sneathia",0.402532664991524,0.619900304086947,0.0120657298904883,0.110222168436861,0.808324419878855,0.000188364540268937,0.000537187762989191,1.03513720096341
"Solobacterium",0.102799648121318,0.319445098658486,0.00181908968178902,0.0350174763744387,-2.24245797439104,1.74271708175411e-12,1.67736519118833e-11,-3.70554470198165
"Sphingomonas",0.292419193973538,0.554828707101036,0.335497560796733,0.600774701891824,0.511778663412363,0.545036638454793,0.582886405014154,0.590384583064928
"Staphylococcus",0.763817467036852,0.8616926185574,0.715532972940422,0.822328939050933,-0.230792431136761,0.726563829234729,0.766375545905125,-0.775664510120921
"Stenotrophomonas",0.710292872522192,0.841423864372443,0.185193664425727,0.491721108992449,0.932413859379529,0.516205664231305,0.559828678110007,1.17485996555458
"Stomatobaculum",0.27608185312496,0.554828707101036,0.972501302662994,0.976075228436635,0.0228072980490052,0.00755743349597671,0.0161645105330613,-0.2574155450329
"Streptococcus",0.0694453045568171,0.270593188649985,0.238113255808612,0.555597596886761,0.55884086596092,0,0,0.551665957267793
"Tannerella",0.421046821889112,0.62347317856657,0.272552076871233,0.587238330632306,-0.485465078193457,0.145972389142649,0.208145814147851,-1.18604948981572
"Treponema",0.443591846735929,0.644463626389935,0.688578620598095,0.822328939050933,0.229517171446992,0.48318408606276,0.531502494669036,-0.00601075353078509
"Veillonella",0.47055524503819,0.670976923480383,0.279049229830724,0.587238330632306,0.705073630798188,0,0,0.756315121281512
