pathway	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
PWY-6519	6190.229178684544	375.1230265729372	2457.95043262077	12412.148723812887	6599.955666652424	1589.3398831166292	213.56656899149533	15287.152971325544	558.5193377402015	4410.452531238206	10.978454058219908	853.2870049975412	45.87551691601475	14052.051321965973	10801.29453590865	3284.5166732230205	15383.243323382549	1016.3555077252428	17967.65896234161	136.39134963163383	4672.672605979937	46041.2144336651	0.0	23138.89650615372	8035.6465588510655	4844.594506578782	5981.877096532197	24811.923837951897	412.20450427397293	34.92747397757946	0.0	31491.87459500705	10908.034682385305	7047.308577615231	7.8618243413438185	7933.288340145587	12468.686618342894	20003.134671396	40.55872574143064	8237.345264621626	13489.0821902221	729.4411866282182	33.521162219871044	3.376453024622843	1607.9670023331719	6072.85050542455	21.972848293733076	9441.080430823933	675.010752365743	125.04683451571061	1745.4116478339795	9120.559321180535	6142.296918493557	8.624952982532623	11417.180570244758	923.5065763134542	86.55432906176588	32542.48941046447	361.7874689276631	21553.255182397592	5697.031482176524	9181.757345975866	5201.599290209055	9881.226212472782	782.7943000911847	16.470031272016897	467.4172098569498	37383.61803316228	1373.5558326726266	2773.825730215199	2680.4874470641935	21760.317947737654	53688.67408201658	5203.733747559037	39689.18948257037	242.78781561934707	1390.589694390047	4114.7329158856855	800.3836239474979	10935.990410047989	13954.974491726662	38572.96789593633	17204.62137292149	490.68910958758244	0.0	16113.598517841967	360.61941100916675	25618.853032073603	37020.51464033574	11051.408715576476	16813.110289106633	12634.462080297926
PWY-6538	64.13771320277954	0.7599709884616852	0.0	0.0	0.0	0.0	0.0	823.1583661317661	0.0	0.0	0.0	135.44911171933316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.375821709155042	3.997811732396755	1.7599465832121326	0.0	0.0	0.0	0.0	1323.3861317744058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.239530333752182	0.0	0.0	0.0	0.0	0.0	16.471775667977756	0.0	1.2187153931339978	3.9951434208529366	21.908644771611932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1464.13	13.46718844389043	0.0	13.302184737522099	0.0	0.0	0.0	0.0	2110.9868411925436	0.0	0.0	25.18866899828428	1252.2982790060514	12.754308708691912	63.42804113813569	36.697104849279164	0.0	0.0	3.238892732980052	5.998635181827901	0.0	0.0	525.9379396650183	4953.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.910551783684397	0.0
PWY-6545	44.85550422367009	89.60224141094892	18528.54607812165	790.9956091714074	2025.0456615866942	2099.910500928524	4387.782846597349	5414.862594365149	8088.045403580636	617.0231092607456	113.52440454992936	0.0	416.2345194897958	618.8656293420593	205.85703806721995	8346.658659793171	4089.840877476761	866.7861910654194	0.0	40.234240455268996	7137.273502759377	32756.15252200538	497.24352238246274	2735.7503872567213	288.6477309445254	1731.4842484387336	4186.075184243456	11295.24284169599	12046.73241829172	301.1737876412882	885.923984549951	8348.319541376079	469.0187126092553	2218.292591599048	1055.0883532023965	365.52207870527025	3879.970083684859	1166.3328852858654	1611.1366416020453	15079.271772409124	6436.891326036786	242.38132224025554	80.84776930363631	0.0	1533.9981852710032	67.45226160974656	3894.608016171883	23592.144226097276	567.2664895112268	2238.901949206406	6476.378491823921	1980.3090083023317	12771.017774078568	1003.8722425555848	56782.505375009205	651.219374056542	2677.2612322851082	0.0	9539.384033387749	7737.838733636287	967.2000392179426	836.5393544483926	2312.5073249555744	2150.3483509348125	7402.403004515263	2496.1185179519944	13.497086651475263	5992.309008502396	22529.65011854444	1712.0363070329788	728.3830928275268	24.73714549630679	813.4231581404492	2923.4891903358994	0.0	1368.3331304905191	7066.902371628035	2760.212993259591	21420.154753109513	17113.271679062753	5741.939694714443	1516.8682519079982	3006.002711571184	6044.774332986591	1290.2782204049254	236.44115128388106	7183.672670858512	1443.0021892997213	7230.262028388306	8364.328470207121	13520.960509347973	6569.613577833101
PWY-6562	83.62634184885557	2.2793488459958393	7431.665160882295	1604.708447726044	5553.760935927819	496.35797857833575	4546.109133301563	4883.338332861822	2291.55428522766	230.46965449954564	0.0	498.4645736773814	0.0	173.79215746979276	252.8919488037038	2.999272442450002	5107.915673808605	0.0	5.999568496505182	679.4187378977009	633.1892835093931	9067.25624796948	122.7436292127776	3403.227626393985	32.94744418422177	12318.636637102549	14649.126172953585	1267.236850289873	2718.848616033482	991.3083860870496	0.0	755.5456433430273	10385.526985900175	416.6214237760688	71.71425504138931	7738.140044658943	10055.453340539205	26.947263571077524	1957.6693665047328	136.86607052544863	1422.8736741108767	85.78930486112479	38.93757544069022	6.719237977382015	2494.8218247797954	240.7022814895269	8923.277609631336	1065.030749504415	1.9797720804278274	147.81398034273968	8706.167105263692	217.09629930930663	2309.4240667701365	124.42864375198133	2234.7669386694683	158.3576680732152	691.1484264950997	0.0	419.526604478081	6139.663378124925	445.47888341454285	21429.723552392006	4379.318520899542	23232.00330006288	913.4713602512738	1138.4560014535562	96.81680180292693	14782.820860382086	6126.595996169125	125.61912798132529	75.68349679374721	2280.872967759707	448.9129062956273	5713.890224004937	410.13412272101334	17.9705527416442	2941.161093874452	1586.4713420698745	229.56748333274598	6252.858353219803	29.93438360576073	515.8935259291725	11552.840034985566	155.00048369323736	5135.375059678922	230.91240126347378	5077.933833033435	386.3869399920657	23943.00168004418	770.6096399293596	7958.393755288191	190.04487075749566
PWY-6565	109.86288441260042	2.2794928763867297	8156.707302018987	1661.9010899836198	6346.215739012503	609.2852339282239	5204.943662357474	5254.095343484694	2869.4381465851134	257.3447154741556	0.0	612.6562674592398	0.0	203.65930968290294	243.33021642148603	2.9993686935213337	5382.690365485594	0.0	6.856015768556351	722.0065970004833	640.6308367492836	10667.760645079206	122.87442563701171	4120.259858180091	32.95724787833048	12577.833902402897	15681.77569857657	1274.927143979159	3323.492686690523	994.5734895278729	0.0	920.341136133512	11361.543166736034	417.3937226768463	71.77258426341871	9288.85432209482	10839.194402868714	26.956381106192417	2298.914331868491	137.10185072668347	1443.2294822123001	85.82324035893458	38.949059315125865	6.719373657318258	2549.504970075633	240.80675412189203	9541.209342980506	1081.632771821276	1.9798152619834302	148.19851851488173	8904.735891644465	217.90280085097308	2366.8341792773	124.51914652431905	2851.907985180115	158.46108762099513	848.5464498654653	0.0	420.591653740163	6853.6093551195	490.1081644316839	23394.20879770657	4419.926649700819	26377.703122897034	916.5981632964883	1171.8978838734708	118.84220368470315	17508.874465603472	7366.478518329275	127.10581582821749	75.74460156870904	2520.161476865685	591.9066818331905	7152.647874792013	411.6221949809036	17.977212613667728	3089.687722933362	1605.8496028198665	230.53994934284378	7435.555624877273	29.948803587856844	661.5269015403408	13019.290205884065	155.18267751247433	5447.201623887725	236.56956865902706	5768.4472877964	387.1546286629237	27311.617279691312	777.1612771621961	8211.377690384285	190.4326043259039
PWY-6572	6.212828811034052	0.0	0.0	0.0	0.0	0.0	1.998530506591593	1.3756851944972457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9118768595197937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.729428330109045	3.992632927869898	0.0	0.0	0.0	0.0	0.0	0.4609060253432618	0.0	0.0	0.0	0.0	0.42570132993754045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7974413367048105	0.0	0.0	2.7324179740349144	0.4623391453263425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6857273090856417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	335.362789725113	0.0	0.0	0.0	3.1976351846741475	0.0	0.0	8.079317377469845	3.8864703520451775	0.0
PWY-6588	226.9446044711688	3114.315873657892	1886.3997210601758	5663.383639950944	15489.268622592253	9174.203634085761	25080.4372263678	238.82616414017573	8698.823364832566	783.8222499659033	397.45289751890994	2315.5451141245253	201.81702189460623	8447.734966876364	4900.20691184323	14340.436716624548	12660.586960627668	4123.992042244529	0.0	2909.0393271990392	14582.540998666223	31101.579671559102	21152.205218584466	8855.574297065592	15807.123931002683	28948.53566754419	7763.728644438929	10797.039661939572	248.39758144071106	2234.8053552216343	0.0	797.8932623697096	3262.9478188956837	16117.889899055295	15126.583024889409	14281.563624767266	8570.040132458282	3914.351651750556	23529.742965405392	21178.154847891117	13720.31580440474	2348.868978775913	314.5874222479365	31.99627232212433	3000.1156483551445	24875.485774547564	25476.16644262088	25381.401714652606	7386.346359521007	13506.073370358798	19688.538571572193	12772.11482653996	9664.267607910453	4694.540308480903	10003.289528815885	4318.555922807638	2104.550288405831	0.0	17369.989106602035	687.0812026115409	7825.990178514586	1931.0705709838642	13664.802095207395	11805.789928720102	16172.527236471391	2698.861758379993	1604.121943029019	26722.697569547327	11398.454034202365	9216.922307944404	1256.456230210962	18375.865749988887	6199.301088451151	14021.48953595139	5112.509750407934	2637.5382754249213	12070.20017598329	12226.34076314315	4109.863731810692	11604.538008390122	11952.772236126508	2367.130041820228	27809.810472350204	17852.0006563592	8404.8525034536	94.95345312147836	44865.24212133432	28751.768976772448	6113.92264229985	24575.819159920695	15884.894013359892	17408.115852993713
PWY-6590	23.36506452273596	0.0	5149.70008907076	3906.0721567360993	7177.748328932582	558.2579114852606	1664.6190001107673	291.1379759974329	182.07846535665817	72.64484773163645	1.9307199355333016	30.16022413969632	0.0	0.0	552.555820828606	3521.326573009785	5641.355718179464	280.4232405781716	0.0	980.2903197656562	5756.774207469025	5108.4730365391115	187.858789581257	1139.7733128848372	6707.180608282578	332.77612995809454	2587.286727711304	3517.6071558230897	2830.6246247989257	0.0	43.01871934866787	17.868157271608883	221.1161850423305	2933.8319534406146	161.93930918866138	267.23610467300693	4521.298836424358	4866.115451562478	890.0617746993162	4894.278432387571	679.823826429994	0.0	0.0	0.0	255.14087770518063	817.838933044941	198.63754235519642	4867.541734906648	737.7136467085077	682.9942175858802	3684.5666066914305	765.5247284203042	1906.3374787368866	1211.6012101169858	660.5372596180949	821.7706227097792	286.78134487534345	0.0	2419.327123839748	813.4165313282501	717.9944821024737	379.2172976595282	446.24522521855766	4033.487759544312	2032.5562834988996	276.3513040188219	0.0	28786.890929948928	8031.903979128854	725.3076057640425	335.84672916424654	0.0	461.69701275726214	15.727336077844718	2006.356662610772	105.01922385702724	1299.5566081399295	3390.306771334538	1437.6366678519266	10412.524694443395	2373.4152759590447	29.08751351181724	15779.054104116676	4724.299793715239	62.6847840556702	43.59741614799163	3407.423426896841	24088.566890971386	3190.6561728440984	719.3793579643919	1198.0415111644793	9524.25878368039
PWY-6608	7519.95154594593	18002.494100608412	25370.78390790603	3431.041951755595	9732.956361793584	10077.141502939443	24014.313155545547	20515.4973716439	18290.362218125094	1444.6519387695198	1400.6760853109001	5166.909519385264	75.15332510671425	11345.119944344862	12042.174703991499	12662.541215820398	13329.899597080743	3707.7312967080734	31559.20631040732	3511.9087069087664	14067.180562393845	47372.156257092436	23210.5301461568	5810.182858701258	22409.936402745556	1525.4945327120074	6697.626272614825	6934.586549670209	36300.98747276176	2261.740673936062	27470.67720299471	10416.732917112835	2582.6647319660906	8353.357675849677	30733.77322044818	47006.03350494244	1671.1398822598778	18321.87334346774	29415.22252704023	35564.04097049184	10784.624572705801	1451.8589917923696	339.59617535902106	70.9906663647608	3250.391512937351	5210.74020918049	25844.341395807125	10977.982930846663	7323.020893531997	34265.450156210565	10536.692504477107	7994.220036490178	8126.572031480877	2582.3134052119535	4309.386760110426	654.3949999046939	9073.274295119945	58149.89357348273	51767.720112881354	26069.339222932813	13684.760114697376	18219.884679117495	4642.483653225072	10623.19191577634	11324.373778400375	2968.893948990146	1657.2443906898518	47455.795848093556	43088.61261345875	12863.723819312041	4087.542121376452	42648.11884857395	26928.150445986128	1474.930736421633	416.83825478072373	14718.484624614064	33203.41497561856	9057.995628148374	22746.577844325842	20157.546079692234	17933.885141431798	70712.71286546839	23405.973635037848	14631.347435101961	5653.465496684926	28929.897878795993	45926.844503020824	11451.187123884429	59528.277866813376	3523.9578661685136	6247.706843164899	29299.390456454075
PWY-6609	43061.95566760808	74385.22925028467	24977.42609428961	81243.48587323308	63882.20671629962	83338.37927838285	81767.28694376632	28268.59009334269	182200.54160319903	129523.1967288158	49642.589178342496	21516.59077866444	12871.496917665772	70325.52078833054	92078.70243720074	60997.21284759941	70401.28905646443	51102.669165287225	18616.356836963372	38305.6979633669	95939.96682782748	114999.34231182771	69631.54441915777	120024.79133572754	132268.34134771983	152771.1887319233	54628.56984330335	96539.32216881699	23169.00794049469	207578.95311330777	34115.65003327653	10941.325601614359	130652.05727601955	107173.89743194128	115464.12258957922	101105.29795759206	75487.0108949751	34506.480933254796	71670.85755019063	107539.12889581363	139634.6219624897	173430.69081854846	121884.79969226163	273893.43594067876	151725.9506320892	193736.94184829277	168237.32843810273	80302.56395431672	85995.6615262314	162684.0663398141	166320.95961622027	95763.48249964438	59311.01593344083	91537.0739380896	147597.96928812398	143136.68292559846	23944.08478395293	34040.01626525141	104784.74946789231	31089.41570026186	163866.06193583974	134964.08334952203	211382.44985278652	156720.42575810596	163885.3317894351	98689.04784398765	172431.74589696963	84885.36193860711	40081.11068650704	169229.1405550594	78287.0493013821	57744.670672144	188799.85397339056	133319.08805133874	150440.47083869085	128368.82741112178	108083.4777766395	124244.5533344357	116927.70077139881	75925.60467637137	125991.61900082043	91725.86263645234	94528.06832905058	109934.80747168239	133871.77393401891	56010.16552251502	137927.3484384922	130685.52999267777	61751.62681244405	114878.19424228331	95970.83430784832	103872.16529439406
PWY-6612	9254.382164703926	11642.016413406776	3720.4524434019586	24310.580020106885	14816.04559504203	5085.090324094734	3579.940612253801	12852.577911654937	7901.148601210621	28738.73588857466	2804.5493622615363	2645.66183113751	45.94793529361494	26338.33609592312	18979.52421539742	14671.948635943492	28243.48834431438	8050.942238263653	14242.00076406913	2502.869474150427	22559.280007335175	72150.2487099231	5676.170532638449	41219.32667197277	18500.550434655896	37345.85751556318	19614.739789130224	30479.250048670467	4401.929950102894	0.0	137.76268481508657	49881.796419410806	22605.017779439208	17265.350534697885	8901.892665163623	11262.729319125312	24673.64730465254	24081.016711176322	1735.2119942559254	23877.8885173346	27053.06327845553	32532.972636041985	234.35279197629393	33.560413589774875	8026.9023600051905	35578.378373926156	8657.257828461845	42785.91164314012	768.1721756279912	1727.7591733988797	8342.684785102194	31196.3240846836	11479.35577055306	1526.6064879610058	36010.69861836506	9658.94539250174	631.9094968146017	26302.31056145293	4024.994519335141	17706.887548837763	69831.73077765958	13134.117705692308	21646.204579145666	32935.82996485667	4365.705524102813	4301.799901152262	40110.760721072584	16404.337688635518	7514.426084514548	6184.203306568413	4410.756140351518	21805.980173177813	88216.3237672612	47851.40200583057	67867.45098378211	7393.209657259946	20175.306615959744	8425.832422387435	15443.78474622851	11022.160858536694	15723.401896294072	85412.77353995363	15020.962254074078	14531.39377612535	2847.3535885432834	26921.644673683	5043.179090686813	36552.323835984884	34416.039299693286	31119.9785105358	40100.208393354296	33432.03043598249
PWY-6628	14407.405545385407	587.8868390926319	622.6650432688117	522.2575614442532	1103.975852015546	2231.396382962312	85.49346365140414	160.10695203291695	656.0675478720156	1196.4899070683034	8.794000101569821	907.2879005106754	80.71609905467218	4988.7429092314305	399.0186255664672	549.293690538059	516.9451429179545	1025.337870918094	0.0	116.67682493034927	2077.516448267459	27496.15113854858	0.0	1435.9987766169286	109.3041282351983	811.0079883209037	5424.368343369929	911.2595304598815	455.72501263064373	0.0	0.0	12906.349432296425	606.0091846263346	0.0	12.497984436308183	9273.081376802385	2071.0492081725065	605.2267673109453	39.619298471343356	1415.4645421505963	839.1705922593432	193.07341238329377	56.38550580250347	5.596160216244972	981.3967190133009	215.41099401105257	35.31850719859551	2178.599114811053	0.0	31.19179950139674	2508.0543922375623	1130.2973686819516	9111.605154850384	45.035284139596484	2683.8847185022955	948.1583835803774	106.89133418382026	0.0	176.73337010616876	213.4475029235415	1215.3826158816773	10176.395846887928	651.4021066817382	6063.490684568316	1375.3683582835533	64.65052350172392	0.0	354.9635280407796	1162.0515648992784	3016.718009396933	3745.1669234436586	22769.62371007066	395.7563077168907	232.74729570627164	111.28087498552505	242.45817070767535	828.8738856686506	4768.6183800423305	791.5327295048731	2609.938578300045	19520.477963979865	368.21393670333	15306.41240036439	392.0152524403495	0.0	20558.5839539501	323.0760128020637	197.03573180783462	956.3957130027892	3830.5868928262275	6324.461406440505	1397.0209128021413
PWY-6629	668.8266164111337	716.2632788516761	587.0809171783814	629.5947428121755	20.510287914769687	4400.209454521278	107.59719989669621	5057.238850370666	787.2401402392414	2325.8064185224334	18.83114117747197	2442.382362559564	176.5861281384703	7678.415316039575	13503.142947916813	1237.5756382690176	626.8428052158816	2269.1613968733577	193.45489015557547	251.0379361706621	53.119704718495896	393.2642471689334	0.0	771.7416627764565	0.0	0.0	10139.934581092313	274.85980560583664	437.7385904939314	0.0	0.0	23.995095372987027	358.6372684628644	0.0	77.08678940932312	317.87975829252355	2798.309101471472	0.0	30.78349250868396	11.998206364024453	6.839499778225429	10.319176106682646	0.0	14.878857644088733	0.0	263.4521278319992	11.998871528862137	476.78034721439906	0.0	71.94858086523845	5.159764812305644	816.2645221410106	309.74806758040705	54.798565185724016	3313.3600259329473	83.9295858488486	0.0	5.99918470136973	11.998125027243235	6327.901502216326	461.2883182736841	0.0	32.03319011695492	0.0	1740.1167640088215	0.0	0.0	0.0	362.4795069143393	6402.835232699882	8040.012867950984	31717.623957902364	631.8032777676644	1329.6435048971414	102.74388070148362	519.8478184679105	1283.0517132790012	10256.382199588821	1304.0134930397367	4292.36389432558	34997.98157881346	5357.667344476735	27498.631260782844	830.0233516991216	0.0	28494.88564659236	109.49719135217984	239.02808692435357	1153.7452427699175	992.2618995694403	13173.001611403171	1759.2544187416734
PWY-6630	551.4128347139066	0.0	8640.893445372927	258.4910847950949	420.9795214809386	1592.4506146437775	1902.720912274887	160.14566336528122	9589.285943616906	868.4888593497169	0.0	1116.578380128038	0.0	175.62421636453243	93.67525715796052	48.285490281865805	129.62785056135456	152.26327530399132	0.0	0.0	1960.0543132295527	24968.057355667028	0.0	448.063701256753	36.60008159010516	807.4317392759956	4467.132880496721	890.9920843968224	10036.231243745136	494.5700631992396	0.0	12581.06048168901	200.9830049501977	0.0	35.455488014644935	1459.790014817368	1433.9815943492858	107.95090543577238	683.5487285673755	1405.9016517494938	481.0811791374085	48.48159236374436	41.03798745116229	0.0	1073.0647275414035	26.207605207168157	293.48376980001075	2374.210722297102	0.0	33.035702687995666	2540.822218366209	619.9288618287273	6932.673148469572	43.329564336160686	2671.801497519738	518.6556378506114	431.9990056895364	0.0	201.03989523158114	180.1784753105626	1278.373954121101	1182.1070053876738	592.5129438674287	2717.453525217604	1353.0572453496832	439.6367691890198	0.0	547.8702028571457	19351.327269735815	297.19936928605944	385.49045842025146	22770.917540549086	119.88524972204215	185.24055832639038	62.92100585462431	227.93985405084683	80.97583793071428	1068.9061953798516	172.57926029735583	14.140756250750128	882.4657934054304	368.24685512505675	655.4078503145939	127.87388934439633	0.0	6228.010410765828	2476.226263700452	171.9477852254055	199.34300748709484	738.5679439679143	42.44241848519776	518.9479152417557
PWY-6641	0.0	49.83598355264317	153.63749598973484	0.0	15.897225489095247	0.0	8.332551710085786	62.00263420011581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.06196893515437	0.0	0.0	17.17316728724	2829.0868026144185	0.0	194.27611032923338	0.0	22.189721957952326	0.0	9.258565082709916	0.0	0.0	0.0	27.970738784309574	30.490530517036728	0.0	0.0	22.306341084652132	624.5826492730987	0.0	1.6666061382387216	11.707943319218266	17.427334173449363	0.0	0.0	0.0	0.0	6.666342636715821	0.0	392.672492873867	87.73021074899744	14.311146888208693	0.0	2.4949185367720834	381.7729826749932	0.0	32.572936635538085	0.0	0.0	0.0	0.0	0.0	0.0	7.104574589335301	18.422223131498942	0.0	22.453012029166626	7.32518383828347	4.99977734328449	1.6666476311089433	345.34812198119965	0.0	0.0	0.0	40.22558533997359	37.22055434532462	0.0	0.0	147.27984852940907	77.62323421770827	148.98645612474326	6.994595183576015	199.20174181658936	130.04749406955395	61.42100629990337	0.0	0.0	25.440999039562602	35.461461435269506	0.0	0.0	128.66875608889956	4.9998047009334226	324.1241544909903
PWY-6660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3403861435121924	0.0	46.990567466992964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.96554518345033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3463.5773344763174	4.96944905605621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9999178679071905	5.333287358710736	0.0	0.0	0.0	314.75112050327607	0.0	0.0	0.0	127.63493176146241	0.0	0.0	0.0	0.0	0.0	0.0	4220.957358471578	0.0	5.333274204312312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.64247160718867	0.0	0.0
PWY-6662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5143828544621813	0.0	44.055867417452546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.66327150185333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3256.418824995972	4.149659280584641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.562442250702848	4.999967674023822	0.0	0.0	0.0	295.13747203174484	0.0	0.0	0.0	119.66518500803383	0.0	0.0	0.0	0.0	0.0	0.0	3967.7743333239678	0.0	4.999958424791862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.10798668817081	0.0	0.0
PWY-6676	0.0	0.0	280.18556317626525	0.0	0.0	0.0	0.0	1.6380480645114195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1313573054285375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9776572556222884	0.0	0.0	2.5635579534324378	0.0	0.0	0.0	0.0	0.0	0.5792507932509903	0.0	0.0	7.988902975811547	4.982181567834956	0.0	0.0	71.06942171124237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4060071743351292	0.579698352601216	0.0	0.0	1.989577142210114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8215274025182829	0.0	0.0	0.0	0.0	211.69039485968293	0.0	0.0	0.0	12.254674818807317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.76409814003244	0.0	0.0	0.0	0.0	0.0	0.0	17.476418449567536	0.7077944317860194	0.0
PWY-6690	5.135907778080527	250.79455040213412	76.36345985290853	67.75599332787115	5.326405341349757	527.1376147652915	11.986919198800928	760.5003901414746	119.95427265258614	260.8312955188834	3.7562054895487424	436.14830987963114	22.59568547174943	885.0162680316621	2067.505867320891	119.26548190908152	48.07373440561015	422.9010589005677	14934.260801945373	46.47714140479107	10.04122824608728	61.92748812764616	0.0	5.11245618304116	0.0	0.0	1102.3711159330237	0.0	85.71930073606386	0.0	0.0	0.0	0.0	0.0	3.2937607568281875	5.902084987222973	528.5410417485659	0.0	4.251063618849297	0.0	2.7340513570409906	1.289715183536407	0.0	1.2247272076044833	0.0	29.919302672434643	0.0	0.0	0.0	0.0	1.7142856431912965	27.85425646551724	0.0	3.7667198992325166	108.59556328703101	0.0	0.0	27375.98282128223	0.0	1730.179725902374	44.231165914613776	0.0	0.0	0.0	235.1459122965994	0.0	0.0	998.2893917677367	97.80640071568351	976.8066292188962	1032.4442636848812	18422.99884840798	81.31158608289267	177.00402028707637	16.42798425852065	83.6354092895101	154.0214047324601	1239.6743331485693	391.16685401086136	474.1613133255622	5076.247631007857	386.6366778192842	5098.411447100591	166.4092909643455	0.0	9137.813568382226	12.188161275184333	0.0	265.270018287148	252.11132268470135	1732.4172626301274	63.76092967737202
PWY-6700	22267.02455969613	50273.6169248342	39488.334127622016	49167.937573371884	43929.55850770075	50420.47827129085	56164.172836556776	23954.757077401566	111380.53042517758	84804.28110299911	19657.03691003462	11009.754730123845	9352.13742165315	56687.8157375737	63302.046808616826	45543.61583711148	56856.43038996199	33191.549294721946	13903.87	22050.361569695568	58374.74493894511	109143.72126856094	55199.56411060789	77541.07123276357	84008.00255335489	106171.26628311569	41267.0286699144	65771.47945649776	48677.12628377747	129831.95295884811	34261.813431727016	99090.35784528777	78291.87603627195	72057.6122337316	70450.52680336508	70689.3586698914	55656.84615772577	40597.489398738144	50337.48603488342	67552.9263642259	85479.30057720469	112341.0981423511	74729.4592302199	170984.97947887366	88905.36120858039	130256.02327973553	94716.97378129259	83004.61990391026	39199.19018804732	99654.18042526061	105250.9248834053	64887.6013470994	37733.67418890417	41963.34946077829	73227.09259622887	86191.76436261456	7717.618683660255	25140.85	76341.29883706478	26848.445540435092	127726.56185070152	84051.61822475486	127070.93978439468	99991.75995054559	102357.27630024689	52209.00245671794	113043.69928239867	75964.44413603026	63320.43493061534	107183.77024902796	47963.60229510648	46863.465554979986	141228.20431180886	108224.45578141439	110410.99832490872	77912.21128172197	72376.33536711159	72844.91844717905	71328.15123333562	49727.10217768952	59637.55244111675	138024.64384869247	59438.93472312081	73229.66917742397	64370.96064812843	16069.10917260176	96912.04346802188	92672.07293625745	52314.52630782505	81703.07954572319	72445.26808977668	76812.59990764622
