pathway	SM001	SM002	SM003	SM004	SM005	SM006	SM007	SM008	SM009	SM010	SM011	SM012	SM013	SM014	SM015	SM016	SM017	SM018	SM019	SM020	SM021	SM022	SM023	SM024	SM025	SM026	SM027	SM028	SM029	SM030	SM031	SM032	SM033	SM034	SM035	SM036	SM037	SM038	SM039	SM040	SM041	SM042	SM043	SM044	SM045	SM046	SM047	SM048	SM049	SM050	SM051	SM052	SM053	SM054	SM055	SM056	SM057	SM059	SM060	SM061	SM062	SM063	SM064	SM065	SM066	SM067	SM068	SM069	SM070	SM071	SM072	SM073	SM074	SM075	SM076	SM077	SM078	SM079	SM080	SM081	SM082	SM083	SM084	SM085	SM086	SM087	SM088	SM089	SM090	SM091	SM092	SM093
PWY-5838	14243.808341974413	13869.12707850891	2250.1969196026807	20910.661985439358	6972.482448810298	7020.486456270508	5672.391119333951	7475.579881754681	7037.606508135169	1366.4561039091507	27742.132100021743	1362.1328058065892	258.52846153846156	2886.467200740055	8713.540374297303	10686.777447297343	8394.440180822845	5354.975080054081	14143.336540240516	6349.388880056114	28070.25401510608	1691.8535740017721	7685.217391304348	31452.751970529804	15078.160335871344	15074.200750857013	11016.056181499094	16855.00262819736	2245.006651248844	109.27659574468085	471.2212765957447	3072.7500065934682	20236.701041405344	5664.305156666851	22984.54491138054	8323.181240465796	11303.60325252589	8439.020705943616	3803.313210303761	31480.672506515475	25468.062317510874	548.8465859729229	3002.264569842738	886.5671094123268	16777.88195205216	18529.849757212996	41234.48296993315	2185.65411933172	37308.23021276596	34600.99900243312	4827.740103840465	25149.325517030848	5938.049691798691	33539.1749567394	19680.23537364872	12956.306247287188	482.8775378236907	25728.32569842738	10930.484897619917	12695.205269393475	1311.7070992082881	5894.700228460528	19671.728082223482	23057.551185546465	5462.592356894518	26411.337221141348	29387.132785987094	339.5083165896042	4716.991837437924	13341.883628607482	5456.116139076768	7657.74450733061	55570.56901797789	87686.94253137914	27707.499319287752	27097.4557193447	23696.819338290738	20594.846409191196	28058.626049140497	6168.191113667329	59748.06327632857	25465.70684448073	12341.132663476494	12878.77538052084	23014.30698071586	66944.85305957249	7594.735656807342	23184.55509075976	12808.57724235565	2062.5082724057656	24834.323468109404	19964.262889339443
PWY-5840	14155.281519631184	13869.12707850891	4102.3720711596225	19884.889855478723	3798.665638930711	6768.77524871056	5467.8768336196645	7493.009860642788	11016.918969544056	495.6716610691615	26890.81649973418	842.748190421974	276.69989010989013	2838.6430172538167	1750.018501387604	5712.285675058813	6139.4838625204575	1353.7443108233117	14143.336540240516	6111.758110825345	22320.999755546607	8473.37068695395	7685.217391304348	16905.26517208078	15071.841968524404	2314.0448529401083	4070.8197241970506	16575.976754539177	4235.704873394889	190.72627906628534	458.6498480243161	3542.6784142123465	13446.786103436547	2775.9083747736872	21103.451137756998	8109.513043980568	2413.3888765271204	1116.373613390706	3705.2184926409946	30186.432303300175	19066.622572530952	514.8756437074225	3022.5524323561644	889.8030644685066	16027.243527154309	7507.699887799779	41198.58381026929	877.7089313935473	37307.8240589198	34605.883723889274	4127.148165244256	8529.13111279811	8134.514650195843	33656.68258959098	42820.58917803893	11223.253113425539	1170.8473971643962	25728.32569842738	10760.912300291078	12705.731237021906	1070.6084992860428	3356.102319534368	18362.524381849056	7872.839668404992	5671.917040876948	26774.51651301725	4.114285714285714	2594.9895905674935	8580.602692048473	13163.184468943617	5462.451596374436	6726.867740032943	6507.105535900878	339.3285220624483	33.996386996809605	27002.607385528412	14715.609302354622	19159.7897471648	27878.30992826492	5772.714190590405	59293.577582583064	7116.474219311532	11303.187724888277	8126.385228293031	23014.30698071586	9135.1008545561	7230.646131888463	4935.7993426937355	11601.36738276886	1094.4526304266196	3451.802810486997	6227.948563500046
PWY-5845	14135.094603743335	13869.12707850891	5359.920864108383	20008.336726783054	4020.981428404395	6806.132342346451	5540.373307162952	7492.846945517986	10870.283183781505	495.18291569475366	26717.20902309867	873.1335115228914	258.52846153846156	3628.6430172538167	4177.453283996299	11329.167217490285	6571.483862520458	1353.7443108233117	14143.336540240516	6144.600216088503	22416.88631363462	8509.192594821732	20872.806660499537	17183.437754346516	17758.511571301005	2366.321813300157	4436.144283963987	17645.455080789587	4045.279595500354	189.4636868490652	455.2212765957447	3488.5905927778826	13461.786103436547	3360.626831292342	22736.538259817466	9196.108972507094	2497.494139685015	1116.373613390706	3697.4611094634247	31271.668293954914	19032.053396444902	514.8756437074225	3011.8155902509016	890.3565830965373	16031.762869263333	8092.093872762186	41600.32294070407	2051.437107396469	38216.56041414644	35280.58557133986	4516.624553338661	8611.90022278368	8503.500585116284	34059.28238305175	19181.047771637648	11773.579097905207	1153.7095808867905	25728.32569842738	14701.079623288933	12705.3239492099	1066.7073042922889	3473.955082829467	18369.201760793087	7940.623258198649	6224.332447560281	27700.641116607458	4.114285714285714	390.4738082408101	8805.990623649017	13220.552889996248	5418.245680123956	6585.790661176764	6713.039384283302	387.9735336633764	32.73322910207276	28336.119174625244	15534.443269789397	20282.549937032247	29193.23426198029	6056.392386079127	59469.79925456616	7114.579482469427	16397.095947025464	9604.711576233085	26787.503973197065	6275.7748295737565	7273.015286933582	5545.82223999592	11806.111743671114	1077.6963828750766	3470.3402767942744	9533.80039346861
PWY-5850	14173.494603743335	23075.0347708166	19525.22794065324	20112.562356792143	9632.70771114421	11063.702714114435	20741.476833619665	8612.041420216221	9402.554407294832	564.1898876701467	26786.809023098667	1034.748190421974	276.69989010989013	8240.001662278517	5438.818501387604	9205.885675058813	12441.576170212766	1510.9443108233118	14143.336540240516	6115.388880056114	25839.515553567617	24619.48558904555	10019.217391304348	20102.00036029682	29633.6064897175	2976.7443819824944	6497.023267344062	20444.719611682034	34459.6688586067	1271.7996726677577	24545.221276595745	7917.955564648118	14872.29379574424	7033.354528619841	41462.3434454493	32784.03036780904	2449.444399951065	8984.530599261978	23741.1841863865	53874.82828992225	25193.777542975065	858.3977787152718	3184.6645698427383	889.0286478738652	16752.242156733184	10058.867499135813	55875.322271807745	5700.153515380988	41416.008674304416	57379.30669474081	7585.653257426785	13145.211121459399	9939.434565748272	34845.413276067135	20656.16875157514	11305.888906305372	716.678861230507	25728.32569842738	48618.83814104991	13441.774500162704	8095.974473213593	4216.730593033549	20178.60186640829	12951.743381789347	11047.494050851676	27180.332179124543	965.3142857142857	18708.450252073475	33559.48052556139	17707.799853559	5665.445680123956	8260.990661176764	15933.578410394804	639.1735336633765	44.73322910207276	35797.87031252645	37692.93520214291	22265.44622866495	43146.93374144819	11476.006498282713	59446.80173786703	60205.194867084814	11987.4300606547	16418.939074446876	25042.30698071586	6338.174829573756	37179.32305496539	10050.987805709781	24446.54000097634	1030.7850893818932	3823.8057132446165	24807.00572239954
PWY-5860	14367.256922910556	21822.52661199198	16421.252319681043	20243.387096774193	8604.67131912783	9610.060960151803	17239.850767186177	8546.158927877375	9035.68773994556	526.864520961701	27329.290031412347	1013.4788875523965	235.3766413662239	7400.739698924731	4845.891268817204	8744.434888244532	11396.82322580645	1499.791397849462	14300.818236559138	6157.913657736468	25332.089706579187	20773.814477201475	9801.0	19848.498087153366	27522.95053763441	2889.883870967742	5871.762745820132	18696.802890190316	29046.157913978495	1079.4193548387098	20454.532258064515	6742.943548387097	14884.947040244686	6298.340860215054	37761.27557327534	28114.645948360067	2314.8264855687603	7686.302365591398	19736.04893439652	47273.75063428778	24533.962580645162	804.0709423704241	3196.5763440860214	906.4101767814835	16373.095590189681	9096.469025893572	53974.87741935484	4907.316952684357	41113.5	53753.777956989245	6670.561760299625	12508.872795698924	8534.654187189612	35108.99347348073	20520.432650680705	9919.804252748581	627.243578591277	26034.411010752687	42219.0108179292	13526.371941028076	6891.7913109454885	4081.0630663283796	20232.070371047226	12037.602997462849	9453.901841730096	25639.55181829165	804.2359550561798	15793.403206013465	28541.39803841972	16002.101252144497	5690.662395312312	8069.902049665911	14421.373282774606	587.83445532341	42.4647494076909	33547.55453642624	33687.33298223994	21454.191438673228	39485.44683943867	10412.369204301076	60693.07192252469	51525.776393293236	11513.885467833059	14913.620122597178	24854.593548387096	6411.912602150538	30966.855129153075	9196.436351525788	22443.657405772494	1019.5038415393321	3821.5603864975533	21201.49832306391
PWY-5861	14445.284794642534	14145.107257153271	1997.7098755571246	20912.06098176718	6405.267426094239	6245.818856633596	4695.585546386596	7598.191185941891	7065.969742435609	1201.0452933233307	28130.322289476862	1289.091790778203	220.41193548387096	2927.3451827956987	7645.612387096773	9999.554215873215	8025.562089761571	4724.662365591398	14300.818236559138	6353.171722252598	27212.730660295874	1664.9722032131333	7856.0	29332.13547556862	15393.402150537635	13128.45322170919	9940.405952107782	15716.190252341066	2200.579166350411	110.45161290322581	392.9516129032258	2716.606886395512	19368.81205403355	5167.692166611511	22372.890362656613	7716.689484891488	9878.944244050881	7293.690578712094	3130.091939529826	28637.651068484025	24781.749368863955	545.2763420202876	3044.5763440860214	904.3456606524512	16416.242430764014	16218.79358897427	41777.591597899474	1996.7962095039354	37688.93741935484	34771.10053763441	4403.586074951811	22598.96983076204	5200.34741948645	34020.08677169292	19809.512994766726	11331.650463370604	434.3925357462961	26034.411010752687	10813.002070735074	12903.42032812485	1240.6734988837773	5492.163742039565	19822.614555624146	20481.92705164689	4803.262632223273	25000.761390347587	24634.244960631462	342.2292929699865	4501.353348211949	12378.827627558574	5516.629757939485	7572.821404504621	47718.981597326376	73608.81193244037	23239.264188397872	26307.333323839553	22068.630630418473	20062.871933338905	26912.866194277383	5979.8530752688175	60938.136438653724	22648.10177057234	11844.455278413452	11977.181150126899	23164.593548387096	62751.26799029335	6329.384458114529	20231.54186507076	12724.934432420461	1872.9996620161905	21615.983902078737	17190.786588430205
PWY-5862	14335.256922910556	14145.107257153271	4638.163660455469	20156.408077629163	3927.9782165839015	6044.0799737117	4584.667971487254	7611.8960226512745	10116.946052811842	464.83268962643865	27271.290031412347	877.2208230362675	220.41193548387096	3676.2558279569894	4202.224602150537	11458.55961942733	6499.365161290322	1368.791397849462	14300.818236559138	6182.6147330052845	22463.934108647045	7094.020732341119	21333.95268817204	17448.04346349745	18015.88012623874	2378.3616574875427	4135.349649287572	16328.869298132397	3652.2705518320467	173.93239008387897	379.5322580645161	2935.0996112763205	13711.785749922105	3206.2312311223873	22119.586265555154	8374.756916102002	2359.5735089099617	1124.409367951744	3032.6618376223273	28388.087519632718	19396.933778967734	516.4179132594878	3052.1861001835823	907.5456606524513	15756.230116586885	7431.93005823692	42154.769892473116	1878.9726568543017	38617.456989247316	35321.56484749099	4085.072866910368	8733.176656295107	7322.990524519087	34431.997153121534	19297.041036539846	10300.604342859175	963.0045817606308	26034.411010752687	14420.130192511131	12911.109249166602	1025.1965970541175	3455.6972126698433	18725.509080724645	7849.830612179674	5431.766995995168	26000.893994030484	3.235955056179776	382.49799904687774	7765.173368668155	12271.408779026217	5484.662395312312	6673.902049665911	6727.373282774607	386.7054230653455	32.4647494076909	27259.964805847532	15198.893523498851	19811.54345027163	27796.761325363525	5879.068418992389	60737.78375048168	7185.873167486788	14945.84141805657	9247.938097708933	26135.715645765376	6359.912602150538	6052.231473239097	5403.296334611447	11878.12745530735	1063.4737340124504	3529.814402942841	8457.851977769724
PWY-5863	15067.053685949833	15057.361608465606	1074.996806039489	20859.04761904762	3817.7683670150986	5975.989725900116	4863.985133565622	8004.670641269841	7462.58281068525	389.0648826945412	29175.177837398373	887.7113227513228	227.66733333333332	3039.8087619047615	1841.3279999999997	6220.253493612079	6339.050666666666	1416.0838095238096	14795.856000000002	6360.260740740741	23708.081417989415	1695.2013834043103	8417.142857142857	18327.291123809522	16424.07619047619	2416.4666666666662	4038.928613764318	16159.969144715447	2154.9557142857143	114.13333333333333	379.56666666666666	844.8166666666667	14636.44766968641	2821.9761904761904	21991.165286875726	7752.576729900632	2422.6495999999997	1153.3923809523808	3270.4035284552847	29156.320092915215	20720.674666666666	528.77743786295	3180.114285714286	962.4871957671958	16502.084088269454	7269.288403221985	44465.03693379791	905.0597867595819	38944.7	37099.311904761904	3515.9051358885017	9185.737619047619	5718.699079210221	35897.14261091754	19815.247747270616	10345.487108013938	430.8783972125435	27002.16914285714	11171.112078977932	13589.389087830687	880.975691005291	3526.2111498257837	19982.92068524971	7616.373205574912	4813.049458768874	25840.646689895468	3.51219512195122	352.76021164021165	3807.8990522648082	13043.248557491288	5826.403797909408	6960.27295392954	6773.888808946485	343.1684934830301	34.318052910052906	27978.136281068524	15151.805526132404	19636.61333333333	28259.446984126982	5910.132952380953	64747.459746341454	7411.110783068782	11625.662677248678	8495.526096167247	23946.133333333335	6629.662476190477	6469.465365853659	5050.458734030197	12382.92940952381	1027.0341333333333	3707.118838095238	5951.107331010453
PWY-5896	14135.094603743335	13869.12707850891	1085.3510175763183	19832.65466448445	3724.4615572980574	6345.9928240045465	5467.8768336196645	7475.579881754681	7027.240121580548	375.7898876701467	26717.20902309867	842.748190421974	258.52846153846156	2814.863200740055	1750.018501387604	5712.285675058813	6139.4838625204575	1353.7443108233117	14143.336540240516	6111.758110825345	22130.930938183003	1626.4702044301673	7685.217391304348	16894.03112952759	15063.760335871344	2309.6366896748023	4012.438651959447	16509.119611682032	2161.238089375934	109.27659574468085	455.2212765957447	810.0478723404254	13446.786103436547	2775.9083747736872	21103.451137756998	8057.076521655194	2406.9828614895264	1109.7613684927467	3697.4611094634247	30175.99752069148	18985.039081436604	506.0593171768102	3002.264569842738	886.5671094123268	15570.242156733184	7506.093872762186	41198.58381026929	863.015053842527	37307.8240589198	34600.99900243312	3642.5455651190923	8482.288044536323	5936.234565748271	33489.32096837483	19039.645674652067	11112.688906305373	462.278861230507	25728.32569842738	10742.838141049917	12688.605269393474	849.6667809059009	3333.5305930335485	18359.371097177525	7329.743381789348	5187.34020469783	25954.11679450916	4.114285714285714	337.10831658960416	3813.203602484472	13163.184468943617	5418.245680123956	6585.790661176764	6503.947641164035	329.9735336633764	32.73322910207276	26993.347235603374	14693.150586758293	19149.41545943418	27867.856818371267	5772.714190590405	59289.54019940549	7114.579482469427	11295.8300606547	8126.385228293031	23014.30698071586	6275.7748295737565	7230.646131888463	4904.464728786705	11588.816924053262	993.8620124588161	3442.623295662199	6223.744183938002
PWY-5897	14365.515494532923	23157.547895683125	25237.02756724409	21476.075950908235	13229.78159588934	12274.300755803017	20973.98905914199	8664.76778884836	13500.375722943994	1878.266756418553	28180.749342993728	2487.078475763951	277.75326487293876	9444.519261856729	14862.58813629842	19995.701550390506	15166.086499336878	5589.6248511775	14187.964426829269	6406.264731076634	32811.49650836505	31900.307307754814	23365.81991652537	35147.80568116652	32478.872219100842	15852.81085112732	14040.922705648962	22014.783267549108	36842.52106277717	1353.6788006214479	24564.628346516678	12909.967525956157	21799.607211446106	10555.604147768383	45463.91810259404	34703.59494384235	11612.265656474896	16354.451092436973	23804.08729995642	56558.45473733498	33711.80997192808	912.5698459506033	3217.1852549889136	901.0102056817562	18480.69520698343	21756.118787752333	56627.93384805014	8287.76859306705	42776.021971353155	58336.18353384939	9832.108692514845	30128.02590361842	12865.307596207524	35659.831834347504	45439.933701611306	13878.073193872016	1469.233279527793	25814.981670731704	54233.77996736636	13524.724808221625	8783.883294432959	6979.781708707751	21665.030589927595	29344.41627802829	12775.292386130011	29556.536292634813	30426.683283835846	18820.852685192796	40303.56969853992	18003.885187531978	5780.66991513078	9512.11103879801	65414.55044573313	88447.56909822523	27819.743466635355	38003.16895627275	48118.55971829913	24989.672766575084	45336.8079763615	12287.966043395605	60531.44480557171	78715.28010588932	18277.87124762053	23019.73388546146	28955.08311394488	71098.24647991886	37511.94875902785	29127.202552158178	25969.57519220665	2268.6081302280713	25503.559571893613	41961.885093382225
PWY-5898	14365.515494532923	23157.547895683125	25237.02756724409	21476.075950908235	13229.78159588934	12274.300755803017	20973.98905914199	8664.76778884836	13500.375722943994	1878.266756418553	28180.749342993728	2487.078475763951	277.75326487293876	9444.519261856729	14862.58813629842	19995.701550390506	15166.086499336878	5589.6248511775	14187.964426829269	6406.264731076634	32811.49650836505	31900.307307754814	23365.81991652537	35147.80568116652	32478.872219100842	15852.81085112732	14040.922705648962	22014.783267549108	36842.52106277717	1353.6788006214479	24564.628346516678	12909.967525956157	21799.607211446106	10555.604147768383	45463.91810259404	34703.59494384235	11612.265656474896	16354.451092436973	23804.08729995642	56558.45473733498	33711.80997192808	912.5698459506033	3217.1852549889136	901.0102056817562	18480.69520698343	21756.118787752333	56627.93384805014	8287.76859306705	42776.021971353155	58336.18353384939	9832.108692514845	30128.02590361842	12865.307596207524	35659.831834347504	45439.933701611306	13878.073193872016	1469.233279527793	25814.981670731704	54233.77996736636	13524.724808221625	8783.883294432959	6979.781708707751	21665.030589927595	29344.41627802829	12775.292386130011	29556.536292634813	30426.683283835846	18820.852685192796	40303.56969853992	18003.885187531978	5780.66991513078	9512.11103879801	65414.55044573313	88447.56909822523	27819.743466635355	38003.16895627275	48118.55971829913	24989.672766575084	45336.8079763615	12287.966043395605	60531.44480557171	78715.28010588932	18277.87124762053	23019.73388546146	28955.08311394488	71098.24647991886	37511.94875902785	29127.202552158178	25969.57519220665	2268.6081302280713	25503.559571893613	41961.885093382225
PWY-5899	14365.515494532923	23157.547895683125	25237.02756724409	21476.075950908235	13229.78159588934	12274.300755803017	20973.98905914199	8664.76778884836	13500.375722943994	1878.266756418553	28180.749342993728	2487.078475763951	277.75326487293876	9444.519261856729	14862.58813629842	19995.701550390506	15166.086499336878	5589.6248511775	14187.964426829269	6406.264731076634	32811.49650836505	31900.307307754814	23365.81991652537	35147.80568116652	32478.872219100842	15852.81085112732	14040.922705648962	22014.783267549108	36842.52106277717	1353.6788006214479	24564.628346516678	12909.967525956157	21799.607211446106	10555.604147768383	45463.91810259404	34703.59494384235	11612.265656474896	16354.451092436973	23804.08729995642	56558.45473733498	33711.80997192808	912.5698459506033	3217.1852549889136	901.0102056817562	18480.69520698343	21756.118787752333	56627.93384805014	8287.76859306705	42776.021971353155	58336.18353384939	9832.108692514845	30128.02590361842	12865.307596207524	35659.831834347504	45439.933701611306	13878.073193872016	1469.233279527793	25814.981670731704	54233.77996736636	13524.724808221625	8783.883294432959	6979.781708707751	21665.030589927595	29344.41627802829	12775.292386130011	29556.536292634813	30426.683283835846	18820.852685192796	40303.56969853992	18003.885187531978	5780.66991513078	9512.11103879801	65414.55044573313	88447.56909822523	27819.743466635355	38003.16895627275	48118.55971829913	24989.672766575084	45336.8079763615	12287.966043395605	60531.44480557171	78715.28010588932	18277.87124762053	23019.73388546146	28955.08311394488	71098.24647991886	37511.94875902785	29127.202552158178	25969.57519220665	2268.6081302280713	25503.559571893613	41961.885093382225
PWY-5913	4543.586862577428	6497.9020122394195	5078.756679398618	10181.373529853596	5951.826650983412	1490.2528852061862	2775.700124610592	7975.522041251845	3525.501484737665	16555.873707965475	912.1904288229716	2876.83975365705	20.02990654205608	28779.03410216037	18841.136951534045	4645.711732592073	13946.462450100355	3752.0762882789704	15526.192029524216	465.73661950672926	8541.585892406389	49137.04677132972	366.1666666666667	26179.811758708584	2917.777338603426	14974.4804743083	8977.27775993343	4476.9702635046115	5260.267607156489	442.97487669053305	13.565217391304348	98663.30727282877	11640.895156785245	5681.256758893281	3246.6647593981256	5403.109723320158	22426.495874091976	12203.314443561903	1418.6590809968848	6146.421277997365	12113.122924048264	17593.00712102742	24.433465085639	1141.3266666666666	47945.85346508564	11445.215471881285	6780.543162055335	20754.840375840788	307.08679841897236	695.1818708827404	2562.5792337679927	16929.578040119322	3219.9973649538865	386.1340809968847	14602.743675775107	2449.2629446640317	845.2595718050065	28199.528401656757	3024.485744400527	13874.273902820578	70782.22383041552	6814.617075098814	4234.291379796251	17015.235820816866	1272.939439467819	1605.9633867276889	27954.179496567507	21087.46970131658	19741.034909555736	1059.9710580664425	2810.0448181633483	23205.734757838713	74740.9594587989	69055.66279134806	50183.30969322386	4032.4397571509485	8732.830742922932	8978.071942853976	7311.741244105007	7561.700879154199	5497.094517771396	66137.35304003053	9677.963574568892	5346.380763670841	12798.666666666668	68125.02174630293	2835.535015576324	19381.774745163304	30586.054372652776	18996.466403608414	20529.242336499796	16493.767733296525
PWY-5918	4005.5752631578944	60.52	53.863157894736844	7714.0	346.71	397.58000000000004	9.0	7025.02	67.33	13152.0	2.0	218.60357142857143	17.86	14930.177857142857	1612.4399999999998	97.13999999999999	9392.6	202.15	13838.87	20.37	798.43	18882.603684210528	0.0	8556.72	0.0	912.96	1108.7298872180452	130.0	47.58	2.0	0.0	69817.0	3855.72	1418.43	1.43	2825.066428571429	128.10857142857142	4318.29	2.5700000000000003	81.0	75.28999999999999	4099.8099999999995	7.0	1.12	208.58	81.375	4.285714285714286	1710.91	144.86	7.0	321.935	5.29	3.0	1.57	4336.009285714285	69.0	0.0	25138.85	0.0	12185.109999999999	55688.9	3443.9614285714283	1711.2173684210527	27.575714285714284	147.29	0.0	2.86	11184.66	39.99	580.0	806.27	6451.894736842106	1785.05	96.64	9.82	44.58	108.85000000000001	916.09	123.56	3784.46	4670.33	570.07	5266.13	82.99000000000001	0.0	6061.916315789474	9.15	743.0	20257.797894736843	14588.15	1913.3799999999999	279.86
PWY-5920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
PWY-5973	6481.798279546833	5092.625693272213	2331.5128749257774	8762.042115251897	3203.8884434703987	685.4489569183304	321.57109810479375	12105.312484255906	265.833396015749	14286.549135484767	22.127717391304348	362.4562409749003	148.90833333333333	15917.722959723424	5517.4138393518215	3125.515653954797	11128.068730747647	571.1299460431654	17334.5988786659	34.4618839427663	1329.474943572157	49602.478725404784	25.0	11957.21377091813	3404.077480490524	1896.6405496794307	4487.89552835205	14811.502096098577	1807.4775784607577	23.674566737610213	694.375	88922.62412958304	5610.462880261399	3647.9153431453583	1332.1877760524499	8164.667110238631	10390.72251008902	10537.148019745226	231.17000000000002	3898.401785714286	9719.312711024644	18990.53626984127	386.88428589694416	206.78318318318318	813.782435476401	2930.1029234826988	2039.2486579563754	39035.20590157489	433.4635592420788	803.9675661114591	1206.772999715429	4562.414274997648	7367.097386439159	275.6158816425121	9484.726567425318	583.3745074973336	2817.632306255836	31429.035472972973	1890.0804772522165	19094.60021588239	64929.324333699056	8160.737584246509	3158.8070327078617	4357.615348162305	578.0646897698259	25.327963176064443	1745.9066596343177	22013.564960308307	19150.783333839398	6229.1906528396	3099.179956753817	28113.150401161467	34672.002646491506	4480.207387833994	33101.991421372644	723.0326923076923	3597.747209926532	2784.6501022584407	9193.384085389685	8245.747603602045	6475.313445447577	63806.61538241965	9649.494891698872	2728.1760906726126	779.3055555555555	28525.92672104329	1131.842206694272	9789.31703588682	28871.914853157105	18827.02702588459	6687.8974809121955	7088.031105742753
PWY-5989	5888.392411614596	5770.094601650413	180.76820826592174	1211.9885714285715	3443.596937019969	1248.9079402985074	17.006896551724136	11377.727980283962	186.76338804141807	1369.21311827957	1023.8897142857143	832.51043444133	21.432000000000002	1075.3063481315871	9025.15611666656	7758.320323366557	4380.519029995141	4208.670125173852	16639.631908052845	262.44014130114806	5829.524296668762	3643.3865906111273	0.0	15180.697454052588	54.00000000000001	12829.197622073796	9686.329741367854	11628.955096774192	1603.4141048824595	19.728140214216165	15.599999999999998	2309.894672531769	7009.455760019229	3211.307425499232	1951.450857142857	7352.289657372782	10585.06783136064	10414.796048369235	62.18252216748769	4299.018134646962	7046.088960913979	182.20061391968926	13.904246631278074	61.76696134598402	1625.3777886485536	10954.170407277627	380.46287576316405	2470.145816049954	264.43537327188943	406.19643625830196	2066.405945592451	16345.288260350802	2272.868486352357	63.822857142857146	1229.3497039436663	1658.565424954792	6.992	30170.75617021276	1658.8838095238095	17786.80462978425	542.7247400605656	11211.166338569343	1977.16955140609	15768.745057658705	693.7686097712901	458.0798489179257	29033.74365591398	26594.23383129982	19892.291965615714	888.0676893943144	1151.1611776430082	31497.43022005755	50742.06345531622	85473.11935027745	26708.21429792197	53.495999999999995	10223.46504957408	1581.6406701437127	8338.018836415253	7733.997265398425	5793.579340287082	19082.678698576314	9444.421753851195	5543.3386666666665	0.0	22147.404574034386	322.5898522167488	18618.559474548438	36766.114601605856	1663.7500269285488	24629.49683387959	14664.321285159478
PWY-6121	30395.16	58490.87076923077	36876.79991452991	64248.93239316239	45209.583504273505	54749.07854700855	59503.95	21241.007692307692	116842.41846153846	84105.47692307692	46158.54461538461	13035.744102564102	1010.3230769230769	57164.79666666667	55048.99461538462	44209.188119658116	54747.583076923074	32375.111538461537	13905.696086956523	27160.351965811966	74714.71231512449	112559.6288034188	56701.38461538461	89528.8458974359	94034.60538461538	102333.76025641026	40024.50692307692	72825.45564102563	47953.85632478633	130095.26153846153	34642.346153846156	100290.69188034188	88084.17384615385	69266.83316239316	85282.88538461538	68022.54564102564	52637.044273504274	37465.13256410256	52719.17726495727	89280.39829059828	93930.53615384616	112344.46384615384	76083.75	170804.65846153846	101739.30247863248	127905.02948717949	128281.70897435896	81742.25905982906	74897.61769230769	127529.90948717948	106748.73094017094	67016.44623931624	44212.63230769231	73712.04615384615	107888.61786324785	91889.85367521367	37480.619999999995	25140.85	84102.06888888888	23495.87923076923	127316.88333333333	85810.72888888889	140861.29683760685	104055.84487179488	105192.90615384615	75028.79461538461	110456.74846153846	68392.23102564103	67316.57833890746	88726.41527777778	43640.5947008547	48928.75773039762	140047.54706428837	106753.45589464883	103755.09256410257	101701.91153846153	79762.24623931624	83450.097008547	92007.4458974359	44924.951517094014	110434.31726495727	130243.03555555556	63451.33435897436	72400.40427350427	90625.84401709402	58943.38556298773	100404.65589743589	89617.42	55643.56222222222	81523.99376068376	69891.55025641025	78607.76315124489
PWY-6122	30841.914	59004.24	37117.36057142857	65130.298571428575	45377.58142857143	54995.15542857142	59701.81942857143	21245.9	117170.08285714286	84122.84599999999	47358.96	13208.026857142857	1019.72	57264.326	55055.24971428571	44441.58142857143	55274.91714285714	32435.07857142857	13906.340588235294	27511.16542857143	75715.4997815126	113048.78685714286	57042.885714285716	90446.21485714286	94717.29	102448.06428571428	40118.665714285715	73555.09114285714	48119.639142857144	130098.592	34685.5	100385.03571428571	88783.934	69502.25457142857	86229.378	68034.90257142857	52738.80828571429	37475.315714285716	52846.80314285714	90492.90428571428	94887.478	112350.51	76219.65	170845.62	102417.77	128221.08	130925.30942857143	81951.01857142858	76591.918	129046.26714285715	106895.98942857143	67413.15857142858	44636.014	75216.8	109833.41885714285	92339.11771428572	38799.62657142857	25140.85	84617.12657142857	23501.51	127325.25857142858	85608.126	141679.2297142857	104435.70714285714	105426.78457142858	76171.01	110461.89	68485.24342857143	67960.25648739496	89221.6402857143	43833.16114285714	48170.77798319328	140100.2074789916	106758.79115966387	103756.93	102945.37	80501.65057142857	84282.03971428571	93238.92742857143	45088.96542857143	112947.04428571429	130254.86571428571	64076.22657142857	72792.79828571429	91802.78428571428	61120.967478991595	100709.14628571428	90015.53971428571	56263.05714285714	81620.53942857143	69983.85685714286	78909.3374789916
